rank,county,parcel_id,item_id,address,city,buildability_gate,title_lien_tier,requires_attorney_review,recorder_search_url,ucc_search_url,rtc_3712_reference_url,title_report_ordered,recorder_chain_checked,ucc_checked,irs_lien_checked,special_assessment_checked,occupancy_verified,attorney_review_complete
868,Riverside,145023010,9,10245 CLARA VISTA LN RIVERSIDE 92503,Clara Vista Ln Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
869,Riverside,331330022,103,27297 AIRSTREAM WAY MENIFEE 92585,Airstream Way Menifee,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
870,Riverside,459244013,464,26030 SULTANAS RD HOMELAND 92548,Sultanas Rd Homeland,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
871,Riverside,335092026,104,25940 MCCALL BLVD MENIFEE 92586,Mccall Blvd Menifee,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
872,Riverside,485123003,487,15449 GEMSTONE CT MORENO VALLEY 92551,Gemstone Ct Moreno Valley,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
873,Riverside,343212022,113,21740 STEELE PEAK DR PERRIS 92570,Steele Peak Dr Perris,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
874,Riverside,575160018,608,58890 KAWEEA RD ANZA 92539,Kaweea Rd Anza,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
875,Riverside,458110023,458,33405 OLD HIGHWAY 74 HEMET 92545,Hemet,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
876,Riverside,271160004,53,16501 MOCKINGBIRD CANYON RD RIVERSIDE 92504,Mockingbird Canyon Rd Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
877,Riverside,181044007,26,4048 BRIGGS ST RIVERSIDE 92509,Briggs St Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
878,Riverside,693106001,836,32790 FLAGSTAFF AVE THOUSAND PALMS 92276,Flagstaff Ave Thousand Palms,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
879,Riverside,314210029,83,22919 MARKHAM ST PERRIS 92570,Markham St Perris,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
880,Riverside,327380008,99,29995 MAPES RD MENIFEE 92585,Mapes Rd Menifee,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
881,Riverside,211222023,30,2511 12TH ST RIVERSIDE 92507,St Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
882,Riverside,669355002,815,743 ROSA PARKS RD PALM SPRINGS 92262,Rosa Parks Rd Palm Springs,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
883,Riverside,478201063,481,13793 REDLANDS BLVD MORENO VALLEY 92553,Redlands Blvd Moreno Valley,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
884,Riverside,504042074,493,575 VILLA CT PALM SPRINGS 92262,Villa Ct Palm Springs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
885,Riverside,266091012,44,18902 WOODCREST LN RIVERSIDE 92508,Woodcrest Ln Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
886,Riverside,442285010,431,930 SANTA VICTORIA ST HEMET 92543,Santa Victoria St Hemet,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
887,Riverside,669357008,816,18 ASHBY CIR PALM SPRINGS 92262,Ashby Cir Palm Springs,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
888,Riverside,345060037,126,25726 SPRING ST PERRIS 92570,Spring St Perris,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
889,Riverside,415210003,407,1175 CHERRY AVE BEAUMONT 92223,Cherry Ave Beaumont,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
890,Riverside,549253024,585,25397 JERRY LN HEMET 92544,Jerry Ln Hemet,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
891,Riverside,824063003,907,9593 BROADWAY BLYTHE 92225,Broadway Blythe,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
892,Riverside,517221003,513,13180 JOSHUA RD WHITEWATER 92282,Joshua Rd Whitewater,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
893,Riverside,419281010,409,185 BEVERLY DR BANNING 92220,Beverly Dr Banning,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
894,Riverside,661360024,733,8272 SUMMIT PASS DESERT HOT SPRINGS 92240,Summit Pass Desert Hot Springs,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
895,Riverside,655082008,695,48151 BIRDIE WAY PALM DESERT 92260,Birdie Way Palm Desert,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
896,Riverside,455190050,453,25811 ECHO VALLEY RD HOMELAND 92548,Echo Valley Rd Homeland,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
897,Riverside,693241032,842,33521 WESTCHESTER DR THOUSAND PALMS 92276,Westchester Dr Thousand Palms,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
898,Riverside,378156085,348,17322 SHRIER DR LAKE ELSINORE 92530,Shrier Dr Lake Elsinore,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
899,Riverside,661360015,730,8283 SUMMIT PASS DESERT HOT SPRINGS 92240,Summit Pass Desert Hot Springs,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
900,Riverside,693131011,837,33061 WESTCHESTER DR THOUSAND PALMS 92276,Westchester Dr Thousand Palms,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
901,Riverside,693202008,841,33121 WESTCHESTER DR THOUSAND PALMS 92276,Westchester Dr Thousand Palms,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
902,Riverside,442284006,430,1645 EL CERRITO DR HEMET 92543,El Cerrito Dr Hemet,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
903,Riverside,329183002,100,25759 4TH ST MENIFEE 92585,St Menifee,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
904,Riverside,627420026,638,73850 FAIRWAY DR PALM DESERT 92260,Fairway Dr Palm Desert,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
905,Riverside,693081005,834,32361 SAN MIQUELITO DR THOUSAND PALMS 92276,San Miquelito Dr Thousand Palms,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
906,Riverside,227031027,33,4445 CANTERBURY RD RIVERSIDE 92504,Canterbury Rd Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
907,Riverside,878082008,949,29040 RANNELLS BLVD RIPLEY 92272,Rannells Blvd Ripley,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
908,Riverside,520091012,525,54240 KALSMAN DR WHITEWATER 92282,Kalsman Dr Whitewater,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
909,Riverside,474541045,474,24755 THORNBERRY CIR MORENO VALLEY 92557,Thornberry Cir Moreno Valley,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
910,Riverside,504270025,499,201 W VIA OLIVERA PALM SPRINGS 92262,W Via Olivera Palm Springs,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
911,Riverside,504270024,498,199 W VIA OLIVERA PALM SPRINGS 92262,W Via Olivera Palm Springs,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
912,Riverside,318200007,88,21785 RIDER ST PERRIS 92570,Rider St Perris,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
913,Riverside,433292045,419,1258 FRONTIER DR SAN JACINTO 92583,Frontier Dr San Jacinto,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
914,Riverside,848141005,923,341 S 2ND ST BLYTHE 92225,St Blythe,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
915,Riverside,274150008,58,17890 KRAMERIA AVE RIVERSIDE 92508,Krameria Ave Riverside,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
916,Riverside,869080032,933,340 ADOBE ST BLYTHE 92225,Adobe St Blythe,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
917,Riverside,311285002,79,559 BARCA CREEK DR PERRIS 92571,Barca Creek Dr Perris,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
918,Riverside,579500017,616,58810 80TH AVE ANZA 92539,Ave Anza,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
919,Riverside,313132032,81,350 W 5TH ST PERRIS 92570,St Perris,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
920,Riverside,818322006,906,18245 EUREKA DR BLYTHE 92225,Eureka Dr Blythe,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
921,Riverside,456276037,455,985 SANTA TERESA WAY HEMET 92545,Santa Teresa Way Hemet,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
922,Riverside,545332002,583,45610 BIG HORN ST BANNING 92220,Big Horn St Banning,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
923,Riverside,504043055,494,510 N VILLA CT PALM SPRINGS 92262,N Villa Ct Palm Springs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
924,Riverside,528042030,545,51860 ESPERANZA AVE CABAZON 92230,Esperanza Ave Cabazon,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
925,Riverside,768392004,894,52372 CALLE AVILA COACHELLA 92236,Calle Avila Coachella,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
926,Riverside,517310007,521,49300 DALE CT CABAZON 92230,Dale Ct Cabazon,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
927,Riverside,673041050,821,69411 RAMON RD CATHEDRAL CITY 92234,Ramon Rd Cathedral City,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
928,Riverside,645291031,686,73203 18TH AVE DSRT HOT SPG 92241,Ave Dsrt Hot Spg,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
929,Riverside,869090060,935,10269 VERNON AVE BLYTHE 92225,Vernon Ave Blythe,PASS,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
